,our_id,source,RA,Dec
615,200129_615,GLADE,319.369843,7.510478
616,200129_616,GLADE,319.415527,7.458808
617,200129_617,GLADE,310.3852540000001,23.711826
618,200129_618,GLADE,310.651886,22.800978
619,200129_619,GLADE,310.702515,22.849049
620,200129_620,GLADE,311.243042,21.287678
621,200129_621,GLADE,311.25885,21.299065
622,200129_622,GLADE,311.14679,21.803778
623,200129_623,GLADE,308.154358,31.668852
624,200129_624,GLADE,308.03714,32.622734
625,200129_625,GLADE,308.3007810000001,31.981251
626,200129_626,GLADE,308.256256,31.954863
627,200129_627,GLADE,308.4164120000001,31.173462
628,200129_628,GLADE,308.390076,31.630686
629,200129_629,GLADE,308.332397,31.9715
630,200129_630,GLADE,308.534241,31.421057
631,200129_631,GLADE,308.446564,30.482695
632,200129_632,GLADE,306.290283,29.247421000000006
633,200129_633,GLADE,306.69635,29.151159000000003
634,200129_634,GLADE,306.896271,29.633991
635,200129_635,GLADE,307.14801,28.48366
636,200129_636,GLADE,307.108154,28.788107
637,200129_637,GLADE,307.03717,29.593639000000003
638,200129_638,GLADE,307.2119140000001,29.985136
639,200129_639,GLADE,307.253143,29.412651
640,200129_640,GLADE,307.166016,28.569826000000006
641,200129_641,GLADE,307.481018,27.591248
642,200129_642,GLADE,307.588898,28.447201
643,200129_643,GLADE,308.690613,31.699820000000006
644,200129_644,GLADE,308.705261,30.110657
645,200129_645,GLADE,308.710754,30.005381
646,200129_646,GLADE,308.875824,30.139952
647,200129_647,GLADE,308.982819,30.25358
648,200129_648,GLADE,309.009125,30.626627000000006
649,200129_649,GLADE,308.9222410000001,30.745525
650,200129_650,GLADE,308.923767,31.11997
651,200129_651,GLADE,308.944519,31.118307
652,200129_652,GLADE,308.895508,31.136906
653,200129_653,GLADE,308.951324,31.055529
654,200129_654,GLADE,315.437927,14.60128
655,200129_655,GLADE,315.422546,13.735995
656,200129_656,GLADE,315.52243,12.528773
657,200129_657,GLADE,315.564911,15.577665
658,200129_658,GLADE,315.529907,16.554054
659,200129_659,GLADE,315.65506,14.61024
660,200129_660,GLADE,315.643036,14.451904
661,200129_661,GLADE,315.73291,13.201353
662,200129_662,GLADE,315.6870120000001,12.674688
663,200129_663,GLADE,308.502777,27.560574
664,200129_664,GLADE,308.7342220000001,27.423035
665,200129_665,GLADE,308.717407,29.550528000000003
666,200129_666,GLADE,311.984589,25.907295
667,200129_667,GLADE,312.023865,25.686195
668,200129_668,GLADE,312.035614,25.409533
669,200129_669,GLADE,312.060486,25.018419
670,200129_670,GLADE,312.1851200000001,25.18071
671,200129_671,GLADE,312.11975099999995,25.189568
672,200129_672,GLADE,312.146515,25.078196
673,200129_673,GLADE,312.17215,25.325428
674,200129_674,GLADE,312.127197,25.421795
675,200129_675,GLADE,312.154358,25.26403
676,200129_676,GLADE,312.0699160000001,25.256191
677,200129_677,GLADE,308.832825,30.141039000000006
678,200129_678,GLADE,308.824127,30.231316
679,200129_679,GLADE,308.8266910000001,30.313261
680,200129_680,GLADE,308.752197,30.129343
681,200129_681,GLADE,308.85144,30.131872
682,200129_682,GLADE,308.796936,29.937141
683,200129_683,GLADE,309.2051390000001,30.84816
684,200129_684,GLADE,312.980865,24.165462
685,200129_685,GLADE,307.687469,29.683409
686,200129_686,GLADE,307.726624,29.31426
687,200129_687,GLADE,307.72912599999995,28.432871
688,200129_688,GLADE,307.9418950000001,27.203665
689,200129_689,GLADE,307.818359,27.472822
690,200129_690,GLADE,307.851105,27.773947
691,200129_691,GLADE,316.656342,8.292254
692,200129_692,GLADE,316.574341,8.773924000000001
693,200129_693,GLADE,316.639771,10.751145
694,200129_694,GLADE,316.652893,11.426144
695,200129_695,GLADE,316.8687740000001,8.440819
696,200129_696,GLADE,316.855011,8.506929
697,200129_697,GLADE,316.802979,8.862477
698,200129_698,GLADE,308.3158870000001,25.990885
699,200129_699,GLADE,308.262054,26.372835
700,200129_700,GLADE,308.298981,27.904778000000004
701,200129_701,GLADE,313.469513,23.632145
702,200129_702,GLADE,311.209503,24.458143
703,200129_703,GLADE,311.351227,25.428829
704,200129_704,GLADE,311.288116,27.667131
705,200129_705,GLADE,311.406525,26.995790000000003
706,200129_706,GLADE,311.483704,26.609728000000004
707,200129_707,GLADE,311.459198,26.045273
708,200129_708,GLADE,311.4771120000001,25.456392
709,200129_709,GLADE,311.424225,25.11025
710,200129_710,GLADE,311.66149900000005,24.247269
711,200129_711,GLADE,311.880493,24.895195
712,200129_712,GLADE,311.81665,26.501829
713,200129_713,GLADE,312.2289120000001,25.432745
714,200129_714,GLADE,312.327911,25.669355
715,200129_715,GLADE,312.206116,25.193302
716,200129_716,GLADE,312.2598270000001,25.177732
717,200129_717,GLADE,312.280457,25.241056
718,200129_718,GLADE,312.329742,25.122965
719,200129_719,GLADE,312.287323,24.992996
720,200129_720,GLADE,312.358459,25.253643
721,200129_721,GLADE,312.449982,25.284491
722,200129_722,GLADE,312.372498,25.433094
723,200129_723,GLADE,312.347107,25.23336
724,200129_724,GLADE,312.395203,25.721157
725,200129_725,GLADE,312.402588,25.716434
726,200129_726,GLADE,312.485413,25.618252
727,200129_727,GLADE,306.869019,29.178749
728,200129_728,GLADE,306.850525,29.457359000000004
729,200129_729,GLADE,306.890411,29.759542
730,200129_730,GLADE,307.299103,28.022038
731,200129_731,GLADE,307.522705,28.749292
732,200129_732,GLADE,307.460907,28.889305
733,200129_733,GLADE,307.505432,28.244854
734,200129_734,GLADE,315.931458,15.19854
735,200129_735,GLADE,315.89566,12.814363
736,200129_736,GLADE,315.9055180000001,12.415477
737,200129_737,GLADE,316.104706,12.42088
738,200129_738,GLADE,315.992432,13.141425
739,200129_739,GLADE,316.088593,13.30116
740,200129_740,GLADE,316.13092,16.056620000000002
741,200129_741,GLADE,316.197937,14.977738
742,200129_742,GLADE,316.230957,14.559957999999998
743,200129_743,GLADE,316.205994,14.65385
744,200129_744,GLADE,316.312683,12.318525
745,200129_745,GLADE,316.30304,12.186856
746,200129_746,GLADE,316.287872,12.501852
747,200129_747,GLADE,316.27533,12.547403
748,200129_748,GLADE,316.312286,12.666304
749,200129_749,GLADE,316.327362,12.686306
750,200129_750,GLADE,316.265289,12.741844
751,200129_751,GLADE,316.406219,15.309909
752,200129_752,GLADE,316.478882,14.159076
753,200129_753,GLADE,316.3793950000001,12.365737
754,200129_754,GLADE,316.589081,12.502289
755,200129_755,GLADE,317.288269,12.156401
756,200129_756,GLADE,317.377136,12.302487
757,200129_757,GLADE,317.709442,12.237448
758,200129_758,GLADE,317.666229,12.275209
759,200129_759,GLADE,317.764648,11.958946
760,200129_760,GLADE,317.806396,12.220065
761,200129_761,GLADE,317.779022,12.514228
762,200129_762,GLADE,307.177246,30.975548
763,200129_763,GLADE,307.17453,31.340549
764,200129_764,GLADE,307.115265,31.740002
765,200129_765,GLADE,307.127991,31.746113
766,200129_766,GLADE,307.132233,31.722225
767,200129_767,GLADE,307.427917,31.039024
768,200129_768,GLADE,307.378815,31.943184
769,200129_769,GLADE,307.448425,32.746525
770,200129_770,GLADE,307.461334,32.768467
771,200129_771,GLADE,307.476501,32.744572
772,200129_772,GLADE,307.6182560000001,31.282118
773,200129_773,GLADE,308.5069890000001,29.361132
774,200129_774,GLADE,311.663452,22.774702
775,200129_775,GLADE,311.902008,23.736574
776,200129_776,GLADE,309.411896,30.879034000000004
777,200129_777,GLADE,309.31778,30.820393
778,200129_778,GLADE,309.321136,30.657894
779,200129_779,GLADE,309.587677,30.66007
780,200129_780,GLADE,309.6045529999999,30.539801
781,200129_781,GLADE,316.237488,16.09433
782,200129_782,GLADE,310.769745,28.675598
783,200129_783,GLADE,310.8627620000001,28.38311
784,200129_784,GLADE,310.807281,28.038109
785,200129_785,GLADE,310.838715,27.775890000000004
786,200129_786,GLADE,310.860199,26.946165
787,200129_787,GLADE,309.790405,25.824989
788,200129_788,GLADE,309.697083,26.188046
789,200129_789,GLADE,309.844849,28.89661
790,200129_790,GLADE,309.888306,28.47217
791,200129_791,GLADE,309.841827,27.711332
792,200129_792,GLADE,309.81369,25.417154
793,200129_793,GLADE,317.99826,2.746854
794,200129_794,GLADE,317.948486,3.461578
795,200129_795,GLADE,309.4757390000001,29.598076
796,200129_796,GLADE,309.471283,28.643909000000004
797,200129_797,GLADE,309.528473,28.351131
798,200129_798,GLADE,317.843048,7.692209
799,200129_799,GLADE,315.186188,12.045116
800,200129_800,GLADE,320.620117,0.104945
801,200129_801,GLADE,318.407104,2.445102
802,200129_802,GLADE,317.808167,10.499702
803,200129_803,GLADE,316.137,9.6589
804,200129_804,GLADE,313.7290000000001,17.66176
805,200129_805,GLADE,316.141,9.66148
806,200129_806,GLADE,318.026,11.34536
807,200129_807,GLADE,320.4770000000001,-1.51615
808,200129_808,GLADE,320.204,0.04671
809,200129_809,GLADE,319.547,0.62802
810,200129_810,GLADE,319.918,0.93114
811,200129_811,GLADE,316.874,9.3538
812,200129_812,GLADE,316.541,10.34547
813,200129_813,GLADE,316.824,10.52364
814,200129_814,GLADE,315.909,10.9325
815,200129_815,GLADE,315.132,13.491829999999998
816,200129_816,GLADE,317.967,11.27533
817,200129_817,GLADE,317.9790000000001,11.37927
818,200129_818,GLADE,318.043,11.65909
819,200129_819,GLADE,319.811,6.0197
820,200129_820,GLADE,320.16,1.04691
821,200129_821,GLADE,319.755,-0.95851
822,200129_822,GLADE,320.492,1.22427
823,200129_823,GLADE,316.525,9.25263
824,200129_824,GLADE,316.92,9.37284
825,200129_825,GLADE,320.108,-0.9741
826,200129_826,GLADE,319.427,-0.30792
827,200129_827,GLADE,321.021,0.98791
828,200129_828,GLADE,317.379,11.37327
829,200129_829,GLADE,319.279,0.52967
830,200129_830,GLADE,319.556,-0.86334
831,200129_831,GLADE,318.165,11.22973
832,200129_832,GLADE,319.307,0.74643
833,200129_833,GLADE,321.0540000000001,0.10328
834,200129_834,GLADE,320.826,1.25509
835,200129_835,GLADE,319.951,0.67269
836,200129_836,GLADE,319.909,0.70243
837,200129_837,GLADE,318.486,0.11443
838,200129_838,GLADE,321.08,-1.22945
839,200129_839,GLADE,320.819,0.042010000000000006
840,200129_840,GLADE,321.15,-0.14964
841,200129_841,GLADE,319.896,0.5347
842,200129_842,GLADE,320.427,0.98835
843,200129_843,GLADE,320.427,-0.03938
844,200129_844,GLADE,319.186,0.17296
845,200129_845,GLADE,318.47,0.20984
846,200129_846,GLADE,319.6620000000001,0.29508
847,200129_847,GLADE,320.152,1.2123
848,200129_848,GLADE,319.314,-0.40989
849,200129_849,GLADE,319.527,0.50045
850,200129_850,GLADE,319.682,-1.07577
851,200129_851,GLADE,311.407,22.74363
852,200129_852,GLADE,312.677,21.5106
853,200129_853,GLADE,314.149,17.2677
854,200129_854,GLADE,315.747,15.14586
855,200129_855,GLADE,315.779,16.03037
856,200129_856,GLADE,315.931,16.04875
857,200129_857,GLADE,317.349,11.78677
858,200129_858,GLADE,318.791,7.1417
859,200129_859,GLADE,319.719,5.84962
860,200129_860,GLADE,320.691,3.5163300000000004
861,200129_861,GLADE,316.118,16.08817
862,200129_862,GLADE,321.057,-1.21733
863,200129_863,GLADE,320.886,-0.7810600000000001
864,200129_864,GLADE,321.209,-0.6299100000000001
865,200129_865,GLADE,319.289,-0.59135
866,200129_866,GLADE,319.2920000000001,-0.50783
867,200129_867,GLADE,320.823,-0.49824
868,200129_868,GLADE,319.32,-0.45437
869,200129_869,GLADE,319.347,-0.4318
870,200129_870,GLADE,320.334,-0.37139
871,200129_871,GLADE,319.349,-0.3127
872,200129_872,GLADE,320.483,-0.22401
873,200129_873,GLADE,319.381,-0.21304
874,200129_874,GLADE,318.759,-0.12625999999999998
875,200129_875,GLADE,320.045,-0.031010000000000006
876,200129_876,GLADE,320.47,0.03058
877,200129_877,GLADE,319.557,0.11414
878,200129_878,GLADE,318.633,0.12423
879,200129_879,GLADE,320.101,0.55002
880,200129_880,GLADE,320.97,0.62183
881,200129_881,GLADE,320.225,0.72404
882,200129_882,GLADE,320.193,0.7409399999999999
883,200129_883,GLADE,320.383,0.99487
884,200129_884,GLADE,321.018,1.08233
885,200129_885,GLADE,318.993,1.11179
886,200129_886,GLADE,320.29,1.11206
887,200129_887,GLADE,320.503,1.1483
888,200129_888,GLADE,320.508,1.16153
889,200129_889,GLADE,320.61,1.9672
890,200129_890,GLADE,318.451,2.12507
891,200129_891,GLADE,318.147,2.33908
892,200129_892,GLADE,318.635,2.4209400000000003
893,200129_893,GLADE,318.803,2.42121
894,200129_894,GLADE,318.517,2.4314
895,200129_895,GLADE,318.135,2.46404
896,200129_896,GLADE,318.392,2.4643200000000003
897,200129_897,GLADE,318.286,2.48997
898,200129_898,GLADE,318.643,2.4918
899,200129_899,GLADE,318.414,2.49384
900,200129_900,GLADE,318.561,2.50098
901,200129_901,GLADE,318.451,2.51924
902,200129_902,GLADE,318.31,2.52267
903,200129_903,GLADE,318.916,2.52226
904,200129_904,GLADE,318.312,2.54768
905,200129_905,GLADE,318.4840000000001,2.58185
906,200129_906,GLADE,318.608,2.62752
907,200129_907,GLADE,318.965,2.62784
908,200129_908,GLADE,319.779,2.6351400000000003
909,200129_909,GLADE,318.397,2.64101
910,200129_910,GLADE,318.24,2.89494
911,200129_911,GLADE,318.692,4.36235
912,200129_912,GLADE,319.886,4.4096
913,200129_913,GLADE,319.148,6.44717
914,200129_914,GLADE,319.185,6.50518
915,200129_915,GLADE,316.425,8.85914
916,200129_916,GLADE,316.948,9.33301
917,200129_917,GLADE,317.751,9.7987
918,200129_918,GLADE,315.873,9.82736
919,200129_919,GLADE,317.813,9.94386
920,200129_920,GLADE,317.375,10.0519
921,200129_921,GLADE,317.219,10.06638
922,200129_922,GLADE,317.297,10.21464
923,200129_923,GLADE,317.766,10.52454
924,200129_924,GLADE,315.678,10.6075
925,200129_925,GLADE,316.64,10.75128
926,200129_926,GLADE,316.7290000000001,10.80666
927,200129_927,GLADE,316.281,10.82957
928,200129_928,GLADE,315.534,11.07511
929,200129_929,GLADE,316.328,12.68622
930,200129_930,GLADE,315.571,15.131570000000002
931,200129_931,GLADE,317.704,12.22851
932,200129_932,GLADE,316.882,10.97722
933,200129_933,GLADE,318.94,2.5917
934,200129_934,GLADE,319.177,0.23799
935,200129_935,GLADE,320.127,0.10181
936,200129_936,GLADE,319.69,-0.10934
937,200129_937,GLADE,318.308,2.4785
938,200129_938,GLADE,318.3590000000001,2.69422
939,200129_939,GLADE,318.366,2.42452
940,200129_940,GLADE,318.409,2.54799
941,200129_941,GLADE,318.492,2.31243
942,200129_942,GLADE,318.521,2.61308
943,200129_943,GLADE,319.978,0.13004000000000002
944,200129_944,GLADE,321.069,1.02723
945,200129_945,GLADE,320.153,1.05275
946,200129_946,GLADE,321.1140000000001,1.07148
947,200129_947,GLADE,318.994,-0.3396
948,200129_948,GLADE,318.321,4.79412
949,200129_949,GLADE,318.499,0.54019
950,200129_950,GLADE,321.293,-0.581
951,200129_951,GLADE,320.232,1.0817
952,200129_952,GLADE,318.453,0.17554
953,200129_953,GLADE,319.466,-0.94776
954,200129_954,GLADE,320.886,-0.78001
955,200129_955,GLADE,318.723,0.24697
956,200129_956,GLADE,316.856,8.50726
957,200129_957,GLADE,319.651,-1.1422
958,200129_958,GLADE,321.043,1.12386
959,200129_959,GLADE,319.951,0.6127100000000001
960,200129_960,GLADE,320.863,-1.192
961,200129_961,GLADE,319.255,-0.44269
962,200129_962,GLADE,318.505,0.30754000000000004
963,200129_963,GLADE,312.702,21.87367
964,200129_964,GLADE,317.711,5.071280000000002
965,200129_965,GLADE,317.7990000000001,4.3993
966,200129_966,GLADE,318.483,2.56545
967,200129_967,GLADE,317.142,9.29554
968,200129_968,GLADE,316.713,9.23322
969,200129_969,GLADE,316.398,9.49863
970,200129_970,GLADE,316.439,9.8718
971,200129_971,GLADE,316.469,9.15847
972,200129_972,GLADE,316.061,9.85332
973,200129_973,GLADE,316.324,9.27165
974,200129_974,GLADE,315.6,9.97093
975,200129_975,GLADE,315.565,10.19387
976,200129_976,GLADE,315.694,11.1467
977,200129_977,GLADE,315.803,10.71373
978,200129_978,GLADE,315.833,10.84108
979,200129_979,GLADE,315.807,10.91049
980,200129_980,GLADE,315.932,10.88757
981,200129_981,GLADE,315.968,10.3499
982,200129_982,GLADE,315.92,10.56029
983,200129_983,GLADE,315.8540000000001,10.87705
984,200129_984,GLADE,316.126,11.00692
985,200129_985,GLADE,316.639,10.9213
986,200129_986,GLADE,318.447,10.8273
987,200129_987,GLADE,319.871,-0.44325
988,200129_988,GLADE,319.091,-0.66902
989,200129_989,GLADE,319.276,-0.70305
990,200129_990,GLADE,318.759,-0.15456
991,200129_991,GLADE,318.619,0.02669
992,200129_992,GLADE,318.405,0.1129
993,200129_993,GLADE,318.297,0.54514
994,200129_994,GLADE,318.596,0.46133
995,200129_995,GLADE,319.002,1.13937
996,200129_996,GLADE,319.3040000000001,0.8341299999999999
997,200129_997,GLADE,316.515,10.67787
998,200129_998,GLADE,317.043,9.18959
999,200129_999,GLADE,317.237,11.30779
1000,200129_1000,GLADE,317.349,11.31596
1001,200129_1001,GLADE,317.5,9.88691
1002,200129_1002,GLADE,317.892,9.11578
1003,200129_1003,GLADE,319.508,0.49338
1004,200129_1004,GLADE,319.612,0.30091
1005,200129_1005,GLADE,319.738,0.93007
1006,200129_1006,GLADE,319.991,0.70027
1007,200129_1007,GLADE,319.993,0.87602
1008,200129_1008,GLADE,320.152,0.59732
1009,200129_1009,GLADE,320.189,1.16304
1010,200129_1010,GLADE,320.206,-0.98538
1011,200129_1011,GLADE,320.373,0.60923
1012,200129_1012,GLADE,320.398,-0.78567
1013,200129_1013,GLADE,320.54,1.02505
1014,200129_1014,GLADE,320.939,-0.50095
1015,200129_1015,GLADE,320.948,-0.75737
1016,200129_1016,GLADE,321.053,0.32906
1017,200129_1017,GLADE,321.106,0.22978
1018,200129_1018,GLADE,321.158,0.02023
1019,200129_1019,GLADE,317.345,11.37039
1020,200129_1020,GLADE,318.423,0.16022
1021,200129_1021,GLADE,318.487,0.13988
1022,200129_1022,GLADE,318.488,0.39496
1023,200129_1023,GLADE,318.557,0.46212
1024,200129_1024,GLADE,318.56,-0.01287
1025,200129_1025,GLADE,318.573,0.1311
1026,200129_1026,GLADE,318.592,0.2055
1027,200129_1027,GLADE,319.013,-0.66015
1028,200129_1028,GLADE,319.032,0.94695
1029,200129_1029,GLADE,319.055,1.01198
1030,200129_1030,GLADE,319.144,-0.75152
1031,200129_1031,GLADE,319.151,-0.20549
1032,200129_1032,GLADE,319.204,-0.71334
1033,200129_1033,GLADE,319.2340000000001,0.43457
1034,200129_1034,GLADE,319.261,-0.86739
1035,200129_1035,GLADE,319.266,-0.40818
1036,200129_1036,GLADE,319.28,-0.56728
1037,200129_1037,GLADE,319.2990000000001,-0.48967
1038,200129_1038,GLADE,319.321,-0.38827
1039,200129_1039,GLADE,319.342,-0.18214
1040,200129_1040,GLADE,319.402,-0.3722
1041,200129_1041,GLADE,319.403,0.38761
1042,200129_1042,GLADE,319.411,-0.19344
1043,200129_1043,GLADE,319.458,0.57996
1044,200129_1044,GLADE,319.473,-0.49977
1045,200129_1045,GLADE,319.476,-0.95692
1046,200129_1046,GLADE,319.517,0.56267
1047,200129_1047,GLADE,319.566,-1.04951
1048,200129_1048,GLADE,319.578,0.7003199999999999
1049,200129_1049,GLADE,319.648,-0.8235299999999999
1050,200129_1050,GLADE,319.695,-0.45704
1051,200129_1051,GLADE,319.707,-0.47001
1052,200129_1052,GLADE,319.774,0.70021
1053,200129_1053,GLADE,319.851,0.5664899999999999
1054,200129_1054,GLADE,319.869,-0.48766
1055,200129_1055,GLADE,319.944,0.67481
1056,200129_1056,GLADE,320.034,-0.67982
1057,200129_1057,GLADE,320.095,1.0542200000000002
1058,200129_1058,GLADE,320.168,0.71942
1059,200129_1059,GLADE,320.1740000000001,0.26965
1060,200129_1060,GLADE,320.202,0.5431
1061,200129_1061,GLADE,320.21,-1.13651
1062,200129_1062,GLADE,320.212,0.23569
1063,200129_1063,GLADE,320.228,-0.07977000000000001
1064,200129_1064,GLADE,320.238,-0.81074
1065,200129_1065,GLADE,320.271,0.85536
1066,200129_1066,GLADE,320.3040000000001,0.11566
1067,200129_1067,GLADE,320.312,1.24154
1068,200129_1068,GLADE,320.325,0.25875
1069,200129_1069,GLADE,320.413,1.10651
1070,200129_1070,GLADE,320.445,0.90245
1071,200129_1071,GLADE,320.473,1.12621
1072,200129_1072,GLADE,320.618,0.10033
