,our_id,RA,Dec
4874,200129_6519,309.2763469,26.41948029
4875,200129_6520,308.8447432,26.42968663
4876,200129_6521,309.8836518,26.49408608
4877,200129_6522,309.8852656,26.37309515
4878,200129_6523,308.923431,26.42110252
4879,200129_6524,308.6597974,26.46682982
4880,200129_6525,308.6381963,26.47935325
4881,200129_6526,308.9961628,26.39120721
4882,200129_6527,309.303441,26.47944907
4883,200129_6528,309.2857016000001,26.48410018
4884,200129_6529,309.772136,26.14498143
4885,200129_6530,309.4364923,26.15987768
4886,200129_6531,309.2555255,26.46924382
4887,200129_6532,309.991438,26.20336306
4888,200129_6533,309.2522557,26.21208689
4889,200129_6534,309.0830837,26.43556235
4890,200129_6535,308.675027,26.48055906
4891,200129_6536,309.0349965,26.26691841
4892,200129_6537,309.34621560000005,26.31928532
4893,200129_6538,309.9210588,26.41906376
4894,200129_6539,309.9497078,26.44660429
4895,200129_6540,308.66526789999995,26.48271689
4896,200129_6541,309.0774847,26.48908438
4897,200129_6542,309.6666513,26.31938396
4898,200129_6543,309.244052,26.37010597
4899,200129_6544,309.9604039,26.44495889
4900,200129_6545,309.2935642,26.50014924
4901,200129_6546,308.647051,26.428429
4902,200129_6547,309.2637805,26.45891192
4903,200129_6548,309.642136,26.46901102
4904,200129_6549,309.4546517,26.48807168
4905,200129_6550,308.89697,26.48809374
4906,200129_6551,308.6744878,26.12480058
4907,200129_6552,309.3014864,26.14402618
4908,200129_6553,309.7100477,26.43528583
4909,200129_6554,309.8836534,26.50241163
4910,200129_6555,308.9916677,26.30301554
4911,200129_6556,308.6251515,26.32432755
4912,200129_6557,309.0372588,26.35939844
4913,200129_6558,309.2804612,26.21635726
4914,200129_6559,309.984908,26.45602292
4915,200129_6560,309.6896017,26.18643718
4916,200129_6561,309.0369488,26.27389972
4917,200129_6562,309.5873643,26.13617944
4918,200129_6563,309.10486210000005,26.2765486
4919,200129_6564,309.6863394,26.33756419
4920,200129_6565,309.2011801999999,26.46883467
4921,200129_6566,309.4001561,26.47676772
4922,200129_6567,308.6816087,26.29592265
4923,200129_6568,308.6543126,26.3353149
4924,200129_6569,309.071912,26.39797728
4925,200129_6570,308.9812323999999,26.51455851
4926,200129_6571,309.1803035000001,26.27757116
4927,200129_6572,309.5353647,26.31898731
4928,200129_6573,309.1923118,26.48226032
4929,200129_6574,309.9420963,26.45835541
4930,200129_6575,308.51516339999995,26.50664307
4931,200129_6576,308.9857461000001,26.385841
4932,200129_6577,309.0834209,26.49549652
4933,200129_6578,308.6345312,26.36162438
4934,200129_6579,309.0018271,26.18280193
4935,200129_6580,309.8892355,26.5101108
4936,200129_6581,309.227367,26.45169244
4937,200129_6582,309.1476158000001,26.2028223
4938,200129_6583,308.629905,26.35652487
4939,200129_6584,308.7303865,26.39361638
4940,200129_6585,309.2114059,26.21127628
4941,200129_6586,308.8466565,26.38960453
4942,200129_6587,309.1538361,26.49684727
4943,200129_6588,309.9300006,26.37037504
4944,200129_6589,308.7382667,26.26400728
4945,200129_6590,309.085589,26.498273
4946,200129_6591,309.0045077,26.46557522
4947,200129_6592,309.8793795,26.26524271
4948,200129_6593,308.8828265,26.32492934
4949,200129_6594,309.90585689999995,26.32887226
4950,200129_6595,309.7689007,26.39400054
4951,200129_6596,309.2505879,26.46321207
4952,200129_6597,309.3911292,26.4831883
4953,200129_6598,309.3231545,26.40052623
4954,200129_6599,308.7402457,26.35758331
4955,200129_6600,308.6667577,26.50616398
4956,200129_6601,309.8035887000001,26.3065836
4957,200129_6602,309.3239995,26.38828846
4958,200129_6603,309.3488799,26.39483304
4959,200129_6604,309.5915506,26.43190849
4960,200129_6605,308.5603747,26.43261328
4961,200129_6606,309.1958976,26.4546658
4962,200129_6607,308.8730362,26.45161214
4963,200129_6608,309.8990622,26.50859665
4964,200129_6609,309.5942778,26.4054961
4965,200129_6610,309.9690577,26.52067114
4966,200129_6611,308.6714732,26.41476755
4967,200129_6612,309.259695,26.44717326
4968,200129_6613,308.4194409,26.54416685
4969,200129_6614,308.7042637,26.47422608
4970,200129_6615,308.673601,26.4842174
4971,200129_6616,308.9771038,26.5074257
4972,200129_6617,309.9866076,26.35012688
4973,200129_6618,309.5502168,26.54702304
4974,200129_6619,309.6929481,26.3853615
4975,200129_6620,309.3015747,26.47806657
4976,200129_6621,308.84727339999995,26.49392972
4977,200129_6622,309.2264464,26.53654148
4978,200129_6623,309.2695279,26.40504309
4979,200129_6624,309.8296635,26.28269897
4980,200129_6625,309.2460666,26.47971894
4981,200129_6626,309.416162,26.48970957
4982,200129_6627,308.8541511,26.4479801
4983,200129_6628,309.2672035,26.47998755
4984,200129_6629,308.9812455,26.31020052
4985,200129_6630,308.9231482,26.35027519
4986,200129_6631,308.619306,26.3883425
4987,200129_6632,308.8995892,26.5071745
4988,200129_6633,309.2304777,26.48709079
4989,200129_6634,309.5882204,26.37141504
4990,200129_6635,309.9431667,26.41836995
4991,200129_6636,309.7065079,26.5195798
4992,200129_6637,309.2462714,26.46820674
4993,200129_6638,309.6358832,26.5491668
4994,200129_6639,308.5724496,26.47533868
4995,200129_6640,308.9079172,26.50737823
4996,200129_6641,309.8107441,26.23898437
4997,200129_6642,309.8295652,26.41240333
4998,200129_6643,309.0994149,26.17596535
4999,200129_6644,309.5466591,26.53741863
5000,200129_6645,309.7003948,26.42537977
5001,200129_6646,309.2633213,26.44817837
5002,200129_6647,309.93201610000006,26.49525184
5003,200129_6648,309.9145341,26.31590391
5004,200129_6649,308.794625,26.5303345
5005,200129_6650,309.1985236,26.54924974
5006,200129_6651,309.0741146000001,26.46723662
5007,200129_6652,309.6461375,26.47803003
5008,200129_6653,309.8954088,26.51415639
5009,200129_6654,309.3740617,26.44178701
5010,200129_6655,309.9610043,26.38867836
5011,200129_6656,309.689336,26.52730162
5012,200129_6657,309.6754471000001,26.37338715
5013,200129_6658,309.9233363,26.52308501
5014,200129_6659,309.9667857,26.54642422
5015,200129_6660,309.3335751,26.3647571
5016,200129_6661,309.9781151,26.39615436
5017,200129_6662,308.98293019999994,26.4742147
5018,200129_6663,308.81500939999995,26.49501572
5019,200129_6664,308.7789795,26.51612231
5020,200129_6665,309.9710172,26.577124
5021,200129_6666,309.8847078,26.37089351
5022,200129_6667,309.8975928000001,26.46444512
5023,200129_6668,309.49762410000005,26.31579028
5024,200129_6669,309.9689288,26.41761805
5025,200129_6670,309.2676072,26.45370111
5026,200129_6671,309.1282892,26.411872100000004
5027,200129_6672,309.0671338,26.46728572
5028,200129_6673,309.2538475,26.45461163
5029,200129_6674,308.6673376,26.47827886
5030,200129_6675,308.87949189999995,26.53179621
5031,200129_6676,309.7307913,26.57204209
5032,200129_6677,309.6521459,26.56675301
5033,200129_6678,309.2775228,26.47923201
5034,200129_6679,309.0188376000001,26.55970425
5035,200129_6680,308.7103852,26.35543569
5036,200129_6681,309.6358982,26.3701999
5037,200129_6682,309.6389977,26.50483544
5038,200129_6683,309.5379376,26.40521168
5039,200129_6684,309.7633949,26.44622422
5040,200129_6685,309.2601587,26.46815018
5041,200129_6686,308.4955507,26.51376931
5042,200129_6687,308.8087913,26.51503497
5043,200129_6688,309.1295572,26.20824517
5044,200129_6689,309.3345113,26.26066437
5045,200129_6690,309.7642552,26.39448054
5046,200129_6691,308.4926513000001,26.44874542
5047,200129_6692,308.6370158000001,26.4482023
5048,200129_6693,309.8472995,26.42138517
5049,200129_6694,309.4830752,26.46202184
5050,200129_6695,309.36008010000006,26.40291527
5051,200129_6696,308.54134510000006,26.44788832
5052,200129_6697,308.5448281,26.49777532
5053,200129_6698,308.975271,26.52829141
5054,200129_6699,309.7247109,26.38920513
5055,200129_6700,308.6331566,26.44290454
5056,200129_6701,309.6577083,26.44676666
5057,200129_6702,309.8333255,26.574841600000006
5058,200129_6703,309.1850816,26.41120215
5059,200129_6704,308.95808910000005,26.45761547
5060,200129_6705,309.2545837,26.45402861
5061,200129_6706,309.3516807000001,26.35058821
5062,200129_6707,309.9679682000001,26.4152533
5063,200129_6708,308.9361644,26.48902466
5064,200129_6709,308.6755518,26.49057595
5065,200129_6710,309.5404738,26.58853579
5066,200129_6711,309.6315931000001,26.46212863
5067,200129_6712,309.3593147,26.5676336
5068,200129_6713,309.5414633,26.49588953
5069,200129_6714,309.3286403,26.35894972
5070,200129_6715,309.82502810000005,26.42191529
5071,200129_6716,309.2503693,26.44734754
5072,200129_6717,309.3437823999999,26.50456934
5073,200129_6718,308.8322637,26.59368729
5074,200129_6719,308.6644981,26.48256366
5075,200129_6720,309.3875012000001,26.32751701
5076,200129_6721,308.9776065,26.477019800000004
5077,200129_6722,309.1806171,26.52702021
5078,200129_6723,309.532712,26.45505139
5079,200129_6724,309.03846739999994,26.46185477
5080,200129_6725,309.2913921,26.46650613
5081,200129_6726,309.8798359,26.47503114
5082,200129_6727,309.3966992,26.57370739
5083,200129_6728,308.4022861,26.56875615
5084,200129_6729,308.58010089999993,26.51704155
5085,200129_6730,309.165231,26.53154736
5086,200129_6731,309.3566787,26.58569147
5087,200129_6732,308.7032697,26.45386406
5088,200129_6733,308.765255,26.59812913
5089,200129_6734,309.8001075,26.32060567
5090,200129_6735,309.3360747,26.32670708
5091,200129_6736,309.2931062,26.46227642
5092,200129_6737,309.9822563,26.4842167
5093,200129_6738,309.9517577000001,26.4951294
5094,200129_6739,308.6812923,26.48735278
5095,200129_6740,309.4601655,26.30529597
5096,200129_6741,309.3503043,26.53548714
5097,200129_6742,309.5284023,26.58284526
5098,200129_6743,308.5331714,26.53805676
5099,200129_6744,309.8825959,26.57878027
5100,200129_6745,309.3342233,26.39795419
5101,200129_6746,308.8999307,26.4773059
5102,200129_6747,308.81091769999995,26.5420869
5103,200129_6748,309.832002,26.5671007
5104,200129_6749,309.9604365,26.51206136
5105,200129_6750,309.4626606,26.56046846
5106,200129_6751,309.1109842,26.60051001
5107,200129_6752,309.9108777,26.40883983
5108,200129_6753,309.2463072,26.48006296
5109,200129_6754,309.1231332,26.49462811
5110,200129_6755,308.9255091,26.5472275
5111,200129_6756,309.073638,26.60217097
5112,200129_6757,309.1394518,26.60735338
5113,200129_6758,309.0795411000001,26.39398114
5114,200129_6759,309.8665423,26.33042092
5115,200129_6760,309.7308645,26.3688425
5116,200129_6761,309.4579193,26.510785700000003
5117,200129_6762,308.6584378,26.35801115
5118,200129_6763,309.8548656000001,26.39805083
5119,200129_6764,308.5221098,26.5375898
5120,200129_6765,308.6725603,26.57730405
5121,200129_6766,309.8745902,26.36043423
5122,200129_6767,309.1831456000001,26.4239234
5123,200129_6768,308.7824088,26.585624300000006
5124,200129_6769,308.9196106,26.36820169
5125,200129_6770,309.31023839999995,26.57789155
5126,200129_6771,309.9255652,26.51573602
5127,200129_6772,308.5339428000001,26.54466865
5128,200129_6773,308.6984694,26.61704644
5129,200129_6774,309.3546345000001,26.4435689
5130,200129_6775,309.2421678,26.49214088
5131,200129_6776,308.516769,26.59517176
5132,200129_6777,308.99498430000006,26.6032286
5133,200129_6778,308.7956015000001,26.56388232
5134,200129_6779,309.8936988,26.40684812
5135,200129_6780,309.2730772,26.47738893
5136,200129_6781,309.69901410000006,26.52584902
5137,200129_6782,309.2362875,26.55420938
5138,200129_6783,308.8622132,26.57333162
5139,200129_6784,309.7350883,26.63257443
5140,200129_6785,309.1007077,26.52368151
5141,200129_6786,309.8557725,26.61386594
5142,200129_6787,308.8089485,26.51524773
5143,200129_6788,309.6653046,26.30585042
5144,200129_6789,308.9344321000001,26.50687715
5145,200129_6790,309.1716952,26.53440021
5146,200129_6791,308.4228282,26.64563982
5147,200129_6792,308.9074532,26.3762581
5148,200129_6793,308.52723010000005,26.48453071
5149,200129_6794,309.9366985,26.48426124
5150,200129_6795,308.5843335,26.55990395
5151,200129_6796,309.5563295,26.56580028
5152,200129_6797,308.6432152,26.57340823
5153,200129_6798,308.6856865000001,26.57812848
5154,200129_6799,309.3451473,26.63954699
5155,200129_6800,309.0140017,26.47558193
5156,200129_6801,309.9605266000001,26.62635668
5157,200129_6802,309.8753995,26.6377143
5158,200129_6803,309.974936,26.40430895
5159,200129_6804,308.9048067,26.6037281
5160,200129_6805,309.9457717,26.44516759
5161,200129_6806,308.5096914,26.43273529
5162,200129_6807,309.6164406000001,26.629532399999995
5163,200129_6808,309.4738343,26.425995
5164,200129_6809,309.0999332,26.50063038
5165,200129_6810,308.5213296,26.51715718
5166,200129_6811,309.4637459,26.53966813
5167,200129_6812,309.2176969,26.65313549
5168,200129_6813,309.8449685,26.46055219
5169,200129_6814,309.3161959,26.53788356
5170,200129_6815,309.8723595,26.65029461
5171,200129_6816,309.1438195,26.46659354
5172,200129_6817,309.38869710000006,26.47635662
5173,200129_6818,309.7001187,26.48097011
5174,200129_6819,309.7421694,26.46985652
5175,200129_6820,308.5585568,26.62020905
5176,200129_6821,309.8751220000001,26.63593873
5177,200129_6822,308.6894487,26.53554613
5178,200129_6823,309.8261888,26.65002801
5179,200129_6824,309.7685946000001,26.56432338
5180,200129_6825,308.8026470000001,26.53140326
5181,200129_6826,309.5923804,26.63684827
5182,200129_6827,309.850215,26.51375458
5183,200129_6828,308.4649588,26.60325845
5184,200129_6829,308.9196323999999,26.63739357
5185,200129_6830,308.7318356,26.57151781
5186,200129_6831,309.1286109,26.6012284
5187,200129_6832,309.4475016,26.61973799
5188,200129_6833,308.268834,26.66448554
5189,200129_6834,308.8610992,26.47466933
5190,200129_6835,308.89292830000005,26.5117647
5191,200129_6836,308.5297357,26.53322538
5192,200129_6837,308.6870559,26.54283136
5193,200129_6838,308.7649952,26.65583912
5194,200129_6839,308.4034240000001,26.63524479
5195,200129_6840,309.4792792,26.4285466
5196,200129_6841,309.4659801,26.63718437
5197,200129_6842,309.4912029,26.57946126
5198,200129_6843,309.3545848,26.51119151
5199,200129_6844,309.1942831,26.6036177
5200,200129_6845,309.7179866,26.60603181
5201,200129_6846,308.6683788,26.61518913
5202,200129_6847,309.3099075,26.67411853
5203,200129_6848,309.2468063,26.55744699
5204,200129_6849,309.3420179,26.51329244
5205,200129_6850,309.8830631,26.52291886
5206,200129_6851,308.5593767,26.43428679
5207,200129_6852,308.4118755,26.65156782
5208,200129_6853,309.7603802,26.55050505
5209,200129_6854,308.5387841999999,26.65638361
5210,200129_6855,308.3605386000001,26.6635977
5211,200129_6856,309.8366232,26.47033472
5212,200129_6857,309.6212974,26.56212628
5213,200129_6858,309.99399960000005,26.60259431
5214,200129_6859,309.4075168,26.56063461
5215,200129_6860,309.0458962,26.61411022
5216,200129_6861,309.8577877,26.47226976
5217,200129_6862,308.8652426999999,26.51961211
5218,200129_6863,308.6284256,26.63821777
5219,200129_6864,309.2865372,26.48036101
5220,200129_6865,309.5145075000001,26.57016585
5221,200129_6866,309.3726795,26.60543889
5222,200129_6867,308.3687192,26.61904483
5223,200129_6868,308.5255198000001,26.61782535
5224,200129_6869,308.6023605,26.55692116
5225,200129_6870,309.4591134,26.62108541
5226,200129_6871,309.4166034,26.44508937
5227,200129_6872,309.0858815,26.6244543
5228,200129_6873,309.6316808,26.46211789
5229,200129_6874,309.8208044,26.64992978
5230,200129_6875,309.540364,26.57460174
5231,200129_6876,309.7556246000001,26.46922019
5232,200129_6877,309.3184565,26.48915931
5233,200129_6878,309.1853645,26.56157369
5234,200129_6879,309.5742043,26.60001012
5235,200129_6880,309.30564869999995,26.51817363
5236,200129_6881,309.4742875,26.61797746
5237,200129_6882,309.4391162,26.64892772
5238,200129_6883,309.355411,26.42014116
5239,200129_6884,308.6218955,26.49262599
5240,200129_6885,309.3176914,26.53821209
5241,200129_6886,309.0312505,26.66073892
5242,200129_6887,309.79909310000005,26.32046351
5243,200129_6888,309.8738375,26.4251667
5244,200129_6889,309.4601473,26.58496875
5245,200129_6890,308.6487542,26.66818076
5246,200129_6891,309.64549910000005,26.64241735
5247,200129_6892,308.7513236,26.5812314
5248,200129_6893,309.0583175,26.60496538
5249,200129_6894,309.8345295,26.55614736
5250,200129_6895,309.6082591,26.61068585
5251,200129_6896,309.8983686,26.67542689
5252,200129_6897,308.3557811,26.69159936
5253,200129_6898,309.6445194,26.50938724
5254,200129_6899,309.0681659,26.60281949
5255,200129_6900,308.6921200000001,26.67430793
5256,200129_6901,308.319862,26.68138811
5257,200129_6902,309.6456495,26.46505919
5258,200129_6903,309.2635163,26.49992464
5259,200129_6904,308.7526692,26.28249786
5260,200129_6905,309.1844598,26.42273214
5261,200129_6906,309.1099205,26.54024689
5262,200129_6907,309.8129837,26.64912185
5263,200129_6908,308.2662955,26.66308363
5264,200129_6909,308.2729744,26.65853366
5265,200129_6910,308.6854769,26.68347919
5266,200129_6911,308.8366754,26.57103099
5267,200129_6912,309.0353216,26.57506128
5268,200129_6913,308.89948819999995,26.57151892
5269,200129_6914,309.1401822,26.60156084
5270,200129_6915,309.997294,26.66268742
5271,200129_6916,308.52536139999995,26.66745547
5272,200129_6917,309.234641,26.52644322
5273,200129_6918,309.9268886000001,26.53312778
5274,200129_6919,309.4817439,26.60267496
5275,200129_6920,309.9696798,26.67148891
5276,200129_6921,309.2377233,26.51342965
5277,200129_6922,308.9639428000001,26.53871833
5278,200129_6923,308.681759,26.57813375
5279,200129_6924,308.7214338,26.62528091
5280,200129_6925,308.6937776000001,26.50157873
5281,200129_6926,309.7725854,26.5932897
5282,200129_6927,308.8987551,26.57025297
5283,200129_6928,309.0372126000001,26.67939999
5284,200129_6929,309.4592109,26.67800861
5285,200129_6930,309.3861201,26.67735722
5286,200129_6931,309.8371462,26.62364329
5287,200129_6932,308.5369712,26.65026391
5288,200129_6933,309.458275,26.6829274
